annual_income,num_claims,avg_payout
66337.0,3,1419.3266666666666
41589.0,3,2668.74
39403.0,3,917.7999999999998
32486.0,3,2120.353333333333
40924.0,3,4384.4766666666665
42380.0,3,2258.9
49202.0,3,5302.02
40839.0,3,2690.0933333333332
35279.0,3,7477.526666666668
34405.0,3,8448.57
47131.0,2,3476.4
40684.0,2,2905.7250000000004
35549.0,2,5371.05
41848.0,2,1249.74
71602.0,2,3115.76
39459.0,2,1581.08
32890.0,2,2001.0549999999998
35355.0,2,7044.29
35926.0,2,8690.11
41024.0,2,561.4000000000001
38814.0,2,895.1899999999999
93057.0,2,5932.855
52301.0,2,1355.33
39967.0,2,1815.24
35802.0,2,3330.965
64807.0,2,8045.265
62756.0,2,2675.84
38997.0,2,4647.014999999999
48151.0,2,2400.205
67914.0,2,2090.81
36144.0,2,3788.0550000000003
86113.0,2,2190.435
46887.0,2,1612.515
59585.0,2,1844.1100000000001
41776.0,2,2721.6800000000003
53809.0,2,4607.39
49304.0,2,3068.92
63689.0,2,1823.25
66179.0,2,1215.01
62222.0,2,2062.365
39045.0,2,4510.165
66846.0,2,3284.96
35597.0,2,800.72
43550.0,2,8648.74
32720.0,2,7591.6849999999995
31166.0,2,5182.695
35754.0,2,2630.115
31919.0,2,2094.06
38014.0,2,1993.3
35974.0,2,6625.905
64552.0,2,8322.37
37661.0,2,4950.33
32866.0,2,1711.43
52460.0,2,3239.525
62135.0,2,5029.65
60034.0,2,4734.225
40392.0,2,1794.165
74819.0,2,3635.1349999999998
91335.0,2,5435.69
66807.0,2,2400.44
58676.0,2,4103.985
62499.0,2,2225.31
51961.0,2,11153.985
44448.0,2,7616.515
82761.0,2,2148.1
58785.0,2,1738.42
76536.0,2,6977.9349999999995
63691.0,2,1817.4950000000001
65315.0,2,2752.665
41595.0,2,1596.61
39337.0,2,1775.8200000000002
46704.0,2,3471.035
69771.0,2,6960.77
39677.0,2,3440.37
67125.0,2,7654.89
40379.0,2,7996.6
41571.0,2,3822.7
37077.0,2,2013.825
79688.0,2,3018.7149999999997
41207.0,2,5842.555
47471.0,2,6674.975
79008.0,2,3157.1150000000002
63970.0,2,6880.745000000001
35693.0,2,2123.615
70852.0,2,1659.935
90119.0,2,6086.09
51222.0,2,3841.125
32525.0,2,6629.63
41168.0,2,3606.11
36776.0,2,1576.0800000000002
53541.0,2,2343.605
32295.0,2,4322.56
57353.0,2,2001.375
42615.0,2,5938.665
46401.0,2,3372.805
60204.0,2,2580.955
48515.0,2,3384.215
62717.0,2,1684.755
35222.0,2,2808.09
31153.0,2,1516.4950000000001
66284.0,2,3124.27
50322.0,2,742.9000000000001
44496.0,2,1474.905
54938.0,2,1968.2350000000001
34224.0,2,6627.75
51065.0,2,11987.474999999999
49934.0,2,3997.51
56623.0,2,674.11
38681.0,2,7495.445
63240.0,2,1771.1399999999999
31397.0,2,11980.11
44108.0,2,1620.6200000000001
69405.0,2,5582.53
59476.0,2,6968.695
51926.0,2,847.3399999999999
51113.0,2,4083.25
59114.0,2,4284.395
90869.0,2,4183.575
71885.0,2,2002.75
31590.0,2,3768.98
32428.0,2,3313.7650000000003
77491.0,2,4765.35
33097.0,2,1747.65
37916.0,2,2249.44
39629.0,2,3862.6949999999997
77756.0,2,2918.035
71414.0,2,2358.39
43164.0,2,1337.33
42519.0,2,1522.31
54114.0,2,2805.69
57100.0,2,1276.5149999999999
30584.0,2,1846.3850000000002
31447.0,2,6122.719999999999
47412.0,2,2294.01
53168.0,2,3821.6099999999997
39280.0,2,3215.0950000000003
39304.0,2,1639.77
48798.0,2,1515.66
66684.0,2,2568.73
58120.0,2,1710.84
30851.0,2,4317.92
65878.0,2,2240.6800000000003
59347.0,2,2880.19
32857.0,2,713.335
102699.0,2,4704.765
52281.0,2,2965.37
42970.0,2,3461.665
35516.0,2,2341.815
30572.0,2,1577.6
50507.0,2,849.22
33742.0,2,2726.845
49526.0,2,1413.67
37966.0,2,7361.4
46200.0,2,5066.28
40274.0,2,1799.815
33646.0,2,1725.315
54053.0,2,6429.33
30524.0,2,1623.1
41453.0,2,4565.505
49308.0,2,549.915
37737.0,2,4131.545
36425.0,2,3022.025
67495.0,2,2591.66
59079.0,2,2393.9
36645.0,2,3355.7250000000004
34470.0,2,10026.744999999999
85463.0,2,822.285
40359.0,2,8490.625
34786.0,2,1690.82
35660.0,2,3565.3149999999996
71453.0,2,4141.925
90598.0,2,2322.11
45773.0,2,3245.265
30062.0,2,1148.0149999999999
65236.0,2,13226.98
33195.0,2,2536.425
83933.0,2,7125.495
56991.0,2,4318.9400000000005
46745.0,2,527.635
67857.0,2,1904.15
49428.0,2,2212.955
38938.0,2,1326.21
35623.0,2,2474.5950000000003
93667.0,2,687.815
41499.0,2,1857.01
50437.0,2,5712.22
42423.0,2,3602.34
63109.0,2,2375.215
57732.0,2,3497.9449999999997
60282.0,2,1821.825
46806.0,2,1592.77
31641.0,2,5414.94
72325.0,2,4132.085
35599.0,2,5934.645
55097.0,2,2574.425
31835.0,2,3718.09
78214.0,2,1481.15
36244.0,2,2123.005
46527.0,2,1662.5900000000001
45908.0,2,1505.21
40723.0,2,5405.98
61278.0,2,2502.835
39583.0,2,4674.745
71767.0,2,1874.125
49210.0,2,4973.845
49622.0,2,2845.33
33681.0,2,4473.365
43661.0,2,3259.48
46610.0,2,2956.2999999999997
36364.0,2,2955.49
34775.0,2,1491.4550000000002
31033.0,2,3019.82
66693.0,2,3214.6400000000003
32940.0,2,4020.365
45882.0,2,3949.1600000000003
82490.0,2,3849.08
35224.0,2,1456.68
41002.0,2,2215.485
35405.0,2,1400.775
56117.0,2,1343.16
49816.0,2,1478.1100000000001
52765.0,2,4065.0
36268.0,2,3494.835
89360.0,2,7000.665
48286.0,2,1685.565
48528.0,2,1841.235
62516.0,2,2125.165
33683.0,2,2158.5950000000003
81453.0,2,758.5150000000001
34895.0,2,1541.3049999999998
35575.0,2,2396.775
47096.0,2,6967.014999999999
74779.0,2,1091.685
48419.0,2,12730.41
44038.0,2,3010.2200000000003
42362.0,2,10562.42
51163.0,2,2933.9750000000004
54345.0,2,1809.4450000000002
45616.0,2,2319.41
34424.0,2,2310.4700000000003
82364.0,2,3474.41
32223.0,2,942.145
52475.0,2,3289.7400000000002
45034.0,2,6909.98
32746.0,2,1980.43
39424.0,2,1052.26
41961.0,2,3745.965
38999.0,2,5356.36
39485.0,2,1565.32
39448.0,2,1147.15
34993.0,2,1490.7450000000001
55182.0,2,4989.55
54587.0,2,569.865
40651.0,2,3811.94
69243.0,2,790.5350000000001
54842.0,2,3840.79
49160.0,2,3926.74
43007.0,2,5222.29
37796.0,2,1679.565
104791.0,2,4158.475
43260.0,2,3207.645
45520.0,2,5054.175
47329.0,2,3529.685
76614.0,2,2805.02
47486.0,2,1345.63
39023.0,2,7336.09
31895.0,2,1955.93
46309.0,2,903.3149999999999
44777.0,2,986.475
33040.0,2,908.365
34337.0,2,1335.1599999999999
74984.0,2,2928.47
42944.0,2,1852.06
62939.0,2,11994.154999999999
37835.0,2,1999.56
33622.0,2,7155.089999999999
32979.0,2,913.845
33574.0,2,2356.59
39995.0,2,1277.305
47680.0,2,1848.345
62468.0,2,3038.185
62381.0,2,6279.935
98126.0,2,2753.33
39620.0,2,3001.9300000000003
44051.0,2,3787.12
33489.0,2,1579.6399999999999
56250.0,2,3251.88
49718.0,2,2424.745
36863.0,2,3175.865
30402.0,2,9283.045
71849.0,2,1804.1100000000001
58427.0,2,6036.96
58026.0,2,10388.414999999999
41176.0,2,8551.21
51117.0,2,3019.2700000000004
42425.0,2,2903.64
46723.0,2,2259.58
30465.0,2,7866.135
58464.0,2,1687.145
30185.0,2,1860.9
41466.0,2,8668.09
31667.0,2,1849.56
53863.0,2,11052.029999999999
88579.0,2,1712.205
79582.0,2,9017.289999999999
45243.0,2,5417.475
64484.0,2,2238.4700000000003
60260.0,2,3432.5099999999998
30938.0,2,5322.2
41407.0,2,6831.004999999999
70598.0,2,3186.03
59227.0,2,2000.385
76487.0,2,801.9100000000001
39598.0,2,3941.3500000000004
32872.0,2,4770.815
52575.0,2,6431.92
56278.0,2,3029.435
75062.0,2,1236.05
33550.0,2,4897.925
36052.0,2,3852.735
30986.0,2,1370.84
30356.0,2,3140.215
41747.0,2,1834.52
73510.0,2,1593.7849999999999
56823.0,2,3854.2
32188.0,2,5438.995
119642.0,2,3723.38
81901.0,2,3717.975
73597.0,2,2079.4700000000003
66178.0,2,716.515
62143.0,2,3086.2250000000004
40982.0,2,4372.255
31169.0,2,6620.245
59240.0,2,1850.565
31485.0,2,7292.695
55563.0,2,4888.915
45570.0,2,2538.285
46590.0,2,1307.42
55502.0,2,2893.145
43190.0,2,3232.275
33029.0,2,4315.265
40215.0,2,7459.795
30246.0,2,2297.76
33648.0,2,2425.93
43166.0,2,5260.575000000001
44648.0,2,5852.535
49432.0,2,1562.75
57407.0,2,784.5250000000001
66030.0,2,1842.78
55731.0,2,2229.12
30719.0,2,1814.5649999999998
34073.0,2,1248.81
38336.0,2,4130.514999999999
53802.0,2,2368.595
36488.0,2,2978.4
40398.0,2,3735.88
44635.0,2,1686.27
57845.0,2,1814.16
32019.0,2,7693.895
48569.0,2,2086.19
37970.0,2,11337.029999999999
56557.0,2,2150.63
31679.0,2,1286.065
60029.0,2,2558.865
33964.0,2,3130.4100000000003
31666.0,2,2221.2250000000004
33406.0,2,1100.05
70171.0,2,6589.99
43870.0,2,11610.605
72808.0,2,4107.675
41248.0,2,3521.875
43192.0,2,2849.5
60223.0,2,2692.61
35701.0,2,1811.1350000000002
35810.0,2,2116.2799999999997
64752.0,2,3001.715
32907.0,2,1672.47
47767.0,2,15243.72
49249.0,2,871.23
30476.0,2,5412.735
52333.0,2,5541.995
34184.0,2,6444.0650000000005
37630.0,2,1899.375
64205.0,2,3292.27
49164.0,2,5105.075
43277.0,2,1106.25
45557.0,2,5124.345
37571.0,2,2899.295
35616.0,2,5651.950000000001
42122.0,2,11383.285
49905.0,2,2317.23
54432.0,2,11316.465
39319.0,2,915.355
34376.0,2,3134.535
32007.0,2,4019.1549999999997
65655.0,2,2189.09
48800.0,2,2110.195
36392.0,2,2327.04
46250.0,2,2323.475
35930.0,2,4029.3100000000004
48194.0,2,6482.639999999999
50367.0,2,2122.495
50596.0,2,1441.135
34947.0,2,1178.73
32650.0,2,818.02
59702.0,2,2650.2
68894.0,2,5504.07
88906.0,2,5485.91
33395.0,2,2774.635
66945.0,2,5962.110000000001
66322.0,2,2022.7450000000001
61413.0,2,10638.33
45496.0,2,7234.48
54155.0,2,1243.49
54070.0,2,1581.505
60417.0,2,3364.965
45097.0,2,1497.6999999999998
50964.0,2,504.32000000000005
71901.0,2,11486.455
87053.0,2,3346.95
93631.0,2,7809.62
45380.0,2,1355.725
31049.0,2,5691.120000000001
37865.0,2,969.1099999999999
51461.0,2,2489.215
40025.0,2,1458.6550000000002
58394.0,2,4055.815
32020.0,2,6029.05
30806.0,2,1488.225
40753.0,2,4099.735
34598.0,2,1501.7649999999999
36904.0,2,1968.6999999999998
32898.0,2,1701.995
55940.0,2,7360.969999999999
39796.0,2,4318.48
55504.0,2,7608.605
31001.0,2,2611.4700000000003
33262.0,2,5944.785
50927.0,2,7943.15
51182.0,2,3730.3250000000003
33713.0,2,4529.215
61345.0,2,12001.895
46121.0,2,775.99
66278.0,2,2417.425
49894.0,2,1581.13
32736.0,2,6340.695
97275.0,2,2235.79
38375.0,2,2181.545
78047.0,2,1789.33
80449.0,2,3902.525
71016.0,2,4299.92
34670.0,2,2283.52
34951.0,2,767.44
54497.0,2,14090.91
40644.0,2,6202.84
37889.0,2,1623.6399999999999
42950.0,2,1272.505
50574.0,2,3736.295
35023.0,2,4268.264999999999
45367.0,2,4371.36
37307.0,2,1355.16
38460.0,2,2165.28
32874.0,2,4101.665
39079.0,2,1544.3249999999998
31121.0,2,3672.0
63226.0,2,1297.1200000000001
32749.0,2,1994.0949999999998
47298.0,2,4688.64
44676.0,2,5998.599999999999
47104.0,2,3065.465
42017.0,2,4796.18
30053.0,2,2428.105
65532.0,2,1118.325
60615.0,2,9799.715
40995.0,2,2902.165
93339.0,2,3672.885
47710.0,2,3980.275
33286.0,2,4358.01
52237.0,2,3277.825
47272.0,2,11017.904999999999
62267.0,2,3033.89
36335.0,2,3042.16
53015.0,2,1709.8600000000001
48318.0,2,5697.76
58322.0,2,1844.62
69752.0,2,4906.385
38752.0,2,5923.15
61733.0,2,1131.0149999999999
75179.0,2,1979.865
36479.0,2,1697.78
42224.0,2,2560.165
30065.0,2,5900.36
34927.0,2,4448.345
45003.0,2,3107.225
30854.0,2,4017.34
35461.0,2,5161.03
42806.0,2,2001.9250000000002
30745.0,2,2838.095
45792.0,2,4276.855
95549.0,2,1209.6200000000001
42309.0,2,2717.855
39820.0,2,1064.7350000000001
57095.0,2,2439.06
71308.0,2,3562.5950000000003
31680.0,2,3298.5200000000004
38800.0,2,1742.77
34391.0,2,3543.49
40099.0,2,2777.69
44724.0,2,3525.0550000000003
35690.0,2,749.8900000000001
31801.0,2,2373.085
50478.0,2,1423.54
85654.0,2,3366.07
36346.0,2,1937.9699999999998
44443.0,2,2363.4
67603.0,2,2664.665
50550.0,2,6578.42
39552.0,2,2236.745
68536.0,2,3416.285
43353.0,2,1747.08
53706.0,2,6076.290000000001
54787.0,2,930.995
94812.0,2,2302.65
94167.0,2,1447.205
39480.0,2,4814.264999999999
44044.0,2,2365.15
77315.0,2,1279.175
37427.0,2,5344.075
33371.0,2,11262.645
32250.0,2,2446.67
43486.0,2,3437.245
56513.0,2,1480.585
31086.0,2,1775.72
50563.0,2,6742.405
96451.0,2,3745.255
33689.0,2,2030.665
30697.0,2,1657.545
79965.0,2,3620.335
37270.0,2,5557.25
33275.0,2,667.9549999999999
41579.0,2,1335.22
64198.0,2,3690.1699999999996
96168.0,2,1699.08
37730.0,2,3839.96
40208.0,2,2837.92
42987.0,2,2376.145
88099.0,2,1100.36
56572.0,2,3061.8199999999997
52980.0,2,1416.97
51278.0,2,5161.25
53296.0,2,5594.085000000001
76530.0,2,2354.035
35060.0,2,9964.815
45914.0,2,3452.835
52640.0,2,6140.775
41265.0,2,2958.24
58479.0,2,1548.83
32238.0,2,1751.735
49665.0,2,3200.385
30746.0,2,1802.8449999999998
30636.0,2,1923.2749999999999
40888.0,2,7084.525
34938.0,2,1568.96
33519.0,2,868.03
59547.0,2,2779.135
32778.0,2,4602.59
60142.0,2,2053.315
32287.0,2,1702.1550000000002
75253.0,2,2550.965
37817.0,2,9406.794999999998
40036.0,2,2460.02
40219.0,2,3937.73
46422.0,2,3212.9649999999997
33639.0,2,738.04
52618.0,2,4156.15
66530.0,2,12487.705
73099.0,2,985.27
33885.0,2,8102.495000000001
49109.0,2,1706.665
36435.0,2,2389.42
62160.0,2,1412.57
54438.0,2,4829.88
55166.0,2,3157.9849999999997
65981.0,2,1553.155
52010.0,2,6178.085
60898.0,2,3706.405
67319.0,2,1074.335
57487.0,2,547.3
55240.0,2,5244.915
37429.0,2,2741.125
35659.0,2,6124.255
60850.0,2,5211.535
43246.0,2,5024.385
53771.0,2,5655.365000000001
68958.0,2,4401.96
40260.0,2,10297.32
56247.0,2,4327.38
31111.0,2,1889.835
38063.0,2,3448.625
55290.0,2,6925.73
101747.0,2,1691.635
40539.0,2,7439.5199999999995
70266.0,2,6790.63
48320.0,2,1870.1200000000001
78147.0,2,6287.205
52228.0,2,6634.235000000001
40319.0,2,4042.775
45770.0,2,998.825
51622.0,2,3171.35
73766.0,2,1378.23
34735.0,2,1296.115
51088.0,2,4796.174999999999
45820.0,2,627.94
34698.0,2,2634.605
44628.0,2,10105.08
32555.0,2,2584.875
88783.0,2,1502.165
45733.0,2,4279.505
31621.0,2,842.96
66434.0,2,2580.295
38475.0,2,4182.085
34249.0,2,753.015
76033.0,2,4610.110000000001
43137.0,2,5936.99
34066.0,2,3258.485
57851.0,2,1923.445
32889.0,2,2470.0950000000003
45249.0,2,5675.615
65937.0,2,2383.895
60534.0,2,5426.725
38898.0,2,4472.51
40829.0,2,5978.45
36058.0,2,3465.3849999999998
52886.0,2,1201.4
59187.0,2,9853.715
70619.0,2,1208.145
50142.0,2,2038.62
37237.0,2,3710.9300000000003
63154.0,2,11427.625
43002.0,2,4990.400000000001
44471.0,2,4612.825
64673.0,2,3421.83
32264.0,2,1501.1299999999999
50929.0,2,3283.605
31755.0,2,9067.285000000002
69599.0,2,3578.2549999999997
71081.0,2,3196.465
64723.0,2,4600.395
74856.0,2,1342.73
65580.0,2,996.2750000000001
36193.0,2,2375.86
56005.0,2,855.8299999999999
57583.0,2,1898.19
38342.0,2,1737.185
30177.0,2,2128.59
85675.0,2,2622.86
49656.0,2,2362.7999999999997
48649.0,2,3058.4700000000003
40916.0,2,1754.105
43998.0,2,2043.1799999999998
66299.0,2,5078.745
69956.0,2,2200.0
51683.0,2,9671.130000000001
85932.0,2,4109.085
64625.0,2,979.19
54305.0,2,2471.1000000000004
62210.0,2,2055.895
40151.0,2,7325.5199999999995
64383.0,2,872.095
99894.0,2,1319.225
39774.0,2,3771.665
58276.0,2,1538.795
30662.0,2,5680.88
34044.0,2,2307.065
33242.0,2,2119.07
58348.0,2,4373.525
40343.0,2,792.86
31196.0,2,2618.275
62742.0,2,16335.645
33338.0,2,11131.635
59634.0,2,784.345
43937.0,2,7845.57
69368.0,2,3887.7999999999997
35901.0,2,1507.71
38717.0,2,5631.86
52241.0,2,2936.925
59235.0,2,1181.315
115421.0,2,9995.385
55360.0,2,1845.29
86473.0,2,1511.67
35936.0,2,2155.12
32852.0,2,2531.08
30322.0,2,3642.2200000000003
52740.0,2,3993.495
38972.0,2,1861.24
31925.0,2,1377.62
43259.0,2,3660.7650000000003
94049.0,2,4220.895
77066.0,2,2141.455
42250.0,2,4748.11
41570.0,2,451.04
32094.0,2,3165.565
38621.0,2,1946.31
38366.0,2,6183.9
50179.0,2,4094.48
49135.0,2,6000.424999999999
40696.0,2,4075.9049999999997
78596.0,2,10942.71
45842.0,2,2282.125
35428.0,2,5249.8550000000005
39190.0,2,1450.335
39761.0,2,2466.84
48514.0,2,934.37
43586.0,2,1929.645
63239.0,2,3050.56
32192.0,2,1721.495
59429.0,2,2292.065
112893.0,2,3405.92
55059.0,2,3371.5
75292.0,2,2310.59
38911.0,2,2187.5299999999997
48734.0,2,5266.16
97388.0,2,2347.545
71643.0,2,3284.29
44436.0,2,3876.2650000000003
45236.0,2,1032.08
32337.0,2,3745.64
74760.0,2,2393.58
44569.0,2,2930.295
45491.0,2,8811.83
121158.0,2,3494.085
47095.0,2,2711.69
36544.0,2,2038.2450000000001
62197.0,2,1848.215
34007.0,2,1807.5049999999999
52036.0,2,5636.370000000001
41489.0,2,3049.645
31647.0,2,2446.455
30482.0,2,2000.265
40565.0,2,12293.185
59298.0,2,874.895
43551.0,2,5271.605
33889.0,2,3905.76
48579.0,2,1325.42
32290.0,2,895.25
58738.0,2,3363.715
35199.0,2,753.005
47958.0,2,2387.6499999999996
36461.0,2,11348.705
36219.0,2,3219.335
50423.0,2,2702.24
62382.0,2,13226.555
65307.0,2,6449.165
49477.0,2,2215.765
36814.0,2,2031.0349999999999
71063.0,2,1624.275
32484.0,2,12775.535
43261.0,2,5327.52
34083.0,2,2873.98
53215.0,2,3680.255
66220.0,2,1305.42
92370.0,2,4690.085
68116.0,2,10624.26
97261.0,2,1662.0749999999998
33573.0,2,1362.2
38612.0,2,4738.275000000001
38017.0,2,1218.48
40347.0,2,1774.96
31816.0,2,1223.3249999999998
44887.0,2,1070.605
51358.0,2,3392.3950000000004
46805.0,2,5242.735
63644.0,2,2669.085
34434.0,2,1967.7150000000001
48335.0,2,947.3050000000001
42387.0,2,1133.75
36341.0,2,1824.74
44682.0,2,5486.165
38464.0,2,8077.629999999999
33536.0,2,1647.295
35249.0,2,11066.345
54891.0,2,7847.285
99667.0,2,1632.7649999999999
46744.0,2,5914.545
32819.0,2,3474.505
32133.0,2,2889.2400000000002
69193.0,2,2268.445
40456.0,2,4463.01
38721.0,2,2393.45
69402.0,2,2120.815
31878.0,2,2112.605
54174.0,2,3048.42
30918.0,2,2384.195
92640.0,2,6092.16
33183.0,2,3372.94
61532.0,2,4724.735
43516.0,2,4891.85
47256.0,2,4789.25
52840.0,2,2785.205
44462.0,2,6339.799999999999
42265.0,2,6304.755
31428.0,2,6897.695000000001
49647.0,2,4706.849999999999
49695.0,2,2821.005
61059.0,2,5485.305
40018.0,2,7159.705
109126.0,2,892.4100000000001
37627.0,2,2749.4300000000003
58801.0,2,4106.78
43978.0,2,5663.839999999999
53858.0,2,4501.465
47875.0,2,3098.1499999999996
31380.0,2,2482.16
35116.0,2,2719.7749999999996
64677.0,2,3755.76
36195.0,2,2593.9399999999996
32904.0,2,2761.51
47387.0,2,2427.9750000000004
35855.0,2,3743.4400000000005
33647.0,2,1144.655
53387.0,2,4980.485
60185.0,2,3153.045
42180.0,2,2537.0299999999997
31792.0,2,9195.71
88913.0,2,1111.275
41271.0,2,3065.4799999999996
31452.0,2,1741.225
34909.0,2,1965.25
45336.0,2,3354.32
35600.0,2,2748.2650000000003
81228.0,2,13041.154999999999
51663.0,2,720.115
36936.0,2,3559.54
39813.0,2,1522.9750000000001
54527.0,2,2168.78
44268.0,2,4829.56
54965.0,2,3924.26
57962.0,2,3993.6
44329.0,2,7978.705
36450.0,2,3191.51
54346.0,2,6185.095
45639.0,2,1106.005
59054.0,2,3556.95
54259.0,2,6941.92
35844.0,2,3570.26
61227.0,2,1775.68
31027.0,2,1015.28
43296.0,2,1658.525
51225.0,2,12298.78
56774.0,2,1406.2849999999999
48980.0,2,1665.505
37398.0,2,1542.4299999999998
70640.0,2,2525.7599999999998
72615.0,2,1869.2050000000002
69646.0,2,662.96
78216.0,2,8966.685
78382.0,2,3168.19
35066.0,2,15834.925
39436.0,2,2350.445
30566.0,2,2299.83
37614.0,2,1550.955
71682.0,2,7494.025
34970.0,2,4000.795
55377.0,2,2422.69
46722.0,2,3621.165
47317.0,2,4408.125
53908.0,2,3633.21
41415.0,2,6575.3150000000005
87723.0,2,5403.85
30602.0,2,1052.02
57999.0,2,4465.84
43588.0,2,1248.74
59529.0,2,1676.1350000000002
47304.0,2,4181.875
53642.0,2,1740.705
70714.0,2,2067.145
75034.0,2,4038.755
43503.0,2,1190.67
65174.0,2,3596.2650000000003
58374.0,2,3384.6749999999997
45081.0,2,8032.61
73504.0,2,3868.5199999999995
57635.0,2,918.64
42278.0,2,618.955
31902.0,2,2597.43
67079.0,2,11018.615
31283.0,2,2149.165
98978.0,2,1846.7
41053.0,2,8211.675
35336.0,2,2886.915
36731.0,2,2140.09
39778.0,2,3294.685
38795.0,2,2057.465
53195.0,2,2280.91
33102.0,2,13386.939999999999
46650.0,2,2628.8050000000003
33941.0,2,2663.79
73935.0,2,1554.035
31624.0,2,3351.4300000000003
69345.0,2,12943.585
80199.0,2,994.72
74567.0,2,1714.7600000000002
93869.0,2,1628.17
70173.0,2,2461.89
58304.0,2,2752.02
46567.0,2,3473.39
51190.0,2,1972.065
43300.0,2,3970.15
31041.0,2,9300.3
38479.0,2,4829.985000000001
48483.0,2,4168.105
30385.0,2,3853.225
48727.0,2,1918.615
37217.0,2,1198.44
49054.0,2,1155.475
40994.0,2,3304.6749999999997
53097.0,2,730.815
62432.0,2,575.29
39257.0,2,3654.7149999999997
33612.0,2,1224.14
63901.0,2,5840.625
58160.0,2,5239.615
34839.0,2,1714.505
62979.0,2,3209.255
48313.0,2,6467.835
49710.0,2,2315.325
32122.0,2,8178.575000000001
31757.0,2,942.605
44501.0,2,4047.29
54919.0,2,2231.415
37947.0,2,2852.38
42559.0,2,7910.764999999999
40872.0,2,794.275
66154.0,2,2402.425
72152.0,2,1985.465
82666.0,2,1230.3
36903.0,2,2408.205
35554.0,2,2498.95
68826.0,2,2905.915
40094.0,2,1150.68
33407.0,2,951.0600000000001
42546.0,2,3129.59
42243.0,2,3790.74
47938.0,2,1131.7
42766.0,2,3911.985
47635.0,2,1730.395
66516.0,2,3935.64
43629.0,2,1495.16
40896.0,2,9164.55
49891.0,2,1675.935
42572.0,2,6930.75
43287.0,2,772.05
64363.0,2,8629.535
45011.0,2,1461.87
43215.0,2,4692.66
63561.0,2,1352.22
40349.0,2,3109.75
31854.0,2,1190.955
32207.0,2,7930.355
40410.0,2,4386.78
47439.0,2,1214.7549999999999
48655.0,2,5831.74
44246.0,2,1581.85
94418.0,2,5016.1900000000005
50002.0,2,953.6300000000001
48121.0,2,2116.73
59130.0,2,2302.075
55440.0,2,2046.92
74336.0,2,1444.075
50464.0,2,2610.045
54322.0,2,2694.54
45231.0,2,3175.675
36927.0,2,5512.78
59688.0,2,4380.595
48701.0,2,1961.0549999999998
111148.0,2,3249.3
31564.0,2,6541.895
40495.0,2,1721.635
55538.0,2,2156.14
78974.0,2,3056.34
30531.0,2,841.91
37716.0,2,3345.37
34327.0,2,2007.82
45303.0,2,8631.949999999999
30191.0,2,1699.94
31029.0,2,8387.185
48653.0,2,3327.4049999999997
56072.0,2,1316.73
70805.0,2,1700.515
43762.0,2,2112.5299999999997
43736.0,2,3741.17
